,Empty_droplet_sum,Nuclei_sum,Soup_probability,Selected
AC005104.3,17.0,56.0,0.2328767123287671,True
AC005144.1,49.0,74.0,0.3983739837398374,False
AC005153.1,4.0,16.0,0.2,True
AC005154.3,2.0,3.0,0.4,False
AC005154.4,85.0,143.0,0.3728070175438596,False
AC005154.5,348.0,967.0,0.264638783269962,True
AC005154.6,4665.0,10548.0,0.3066456320252416,True
AC005162.1,93.0,250.0,0.271137026239067,True
AC005162.3,821.0,1820.0,0.3108670957970466,True
AC005165.1,1335.0,3240.0,0.2918032786885245,True
AC005165.3,4.0,0.0,1.0,False
AC005180.1,92.0,267.0,0.2562674094707521,True
AC005180.2,65.0,158.0,0.2914798206278027,True
AC005186.1,20601.0,54385.0,0.2747312831728589,True
AC005197.1,12.0,0.0,1.0,False
AC005208.1,318.0,478.0,0.3994974874371859,False
AC005209.1,5.0,6.0,0.4545454545454545,False
AC005220.1,23.0,28.0,0.4509803921568627,False
AC005224.1,202.0,517.0,0.2809457579972184,True
AC005224.2,735.0,1792.0,0.2908587257617728,True
AC005224.3,908.0,2060.0,0.3059299191374663,True
AC005224.4,120.0,233.0,0.3399433427762039,True
AC005225.2,439.0,997.0,0.3057103064066852,True
AC005225.3,327.0,777.0,0.296195652173913,True
AC005229.4,419.0,618.0,0.4040501446480231,False
AC005229.5,10.0,21.0,0.3225806451612903,True
AC005232.1,2.0,0.0,1.0,False
AC005234.1,3.0,14.0,0.1764705882352941,True
AC005234.2,9.0,5.0,0.6428571428571429,False
AC005237.1,2045.0,5490.0,0.2714001327140013,True
AC005244.2,24.0,31.0,0.4363636363636363,False
AC005252.4,57.0,79.0,0.4191176470588235,False
AC005253.1,667.0,1830.0,0.2671205446535843,True
AC005253.2,19.0,48.0,0.2835820895522388,True
AC005258.1,1120.0,3163.0,0.2614989493345785,True
AC005261.1,8071.0,13200.0,0.3794367918762634,False
AC005261.2,41.0,54.0,0.431578947368421,False
AC005261.3,726.0,1305.0,0.3574593796159527,False
AC005264.1,151.0,423.0,0.2630662020905923,True
AC005277.1,3.0,0.0,1.0,False
AC005277.2,2.0,3.0,0.4,False
AC005280.1,17.0,24.0,0.4146341463414634,False
AC005280.2,94.0,175.0,0.3494423791821561,True
AC005281.1,185.0,405.0,0.3135593220338983,True
AC005288.1,147.0,281.0,0.3434579439252336,True
AC005291.1,101.0,218.0,0.3166144200626959,True
AC005291.2,214.0,435.0,0.3297380585516178,True
AC005293.1,4.0,11.0,0.2666666666666666,True
AC005301.2,7.0,11.0,0.3888888888888889,False
AC005303.1,1.0,0.0,1.0,False
AC005304.1,184.0,428.0,0.3006535947712418,True
AC005304.2,7.0,21.0,0.25,True
AC005304.3,425.0,999.0,0.2984550561797753,True
AC005306.1,58.0,95.0,0.3790849673202614,False
AC005307.1,9.0,19.0,0.3214285714285714,True
AC005323.1,28.0,25.0,0.5283018867924528,False
AC005323.2,79.0,48.0,0.6220472440944882,False
AC005324.1,172.0,423.0,0.2890756302521008,True
AC005324.3,100.0,163.0,0.3802281368821292,False
AC005324.4,122.0,284.0,0.3004926108374384,True
AC005324.5,16.0,60.0,0.2105263157894736,True
AC005329.1,60.0,125.0,0.3243243243243243,True
AC005329.2,12.0,40.0,0.2307692307692307,True
AC005329.3,4.0,15.0,0.2105263157894736,True
AC005330.1,12.0,22.0,0.3529411764705882,True
AC005332.1,54.0,73.0,0.4251968503937008,False
AC005332.2,16.0,31.0,0.3404255319148936,True
AC005332.3,122.0,170.0,0.4178082191780822,False
AC005332.4,531.0,882.0,0.375796178343949,False
AC005332.5,429.0,570.0,0.4294294294294294,False
AC005332.6,861.0,1413.0,0.3786279683377309,False
AC005332.7,1287.0,1946.0,0.3980822765233529,False
AC005332.8,104.0,125.0,0.4541484716157205,False
AC005339.1,7.0,17.0,0.2916666666666667,True
AC005342.1,25.0,31.0,0.4464285714285714,False
AC005342.2,77.0,105.0,0.4230769230769231,False
AC005343.1,17.0,43.0,0.2833333333333333,True
AC005343.4,1.0,4.0,0.2,True
AC005355.1,2339.0,8295.0,0.2199548617641527,True
AC005358.1,1031.0,3360.0,0.2347984513778182,True
AC005358.2,92.0,215.0,0.2996742671009772,True
AC005363.2,50.0,85.0,0.3703703703703703,False
AC005381.1,94.0,182.0,0.3405797101449275,True
AC005383.1,38.0,62.0,0.38,False
AC005387.1,24.0,32.0,0.4285714285714285,False
AC005387.2,157.0,429.0,0.2679180887372013,True
AC005391.1,2.0,12.0,0.1428571428571428,True
AC005392.2,3.0,6.0,0.3333333333333333,True
AC005392.3,146.0,437.0,0.2504288164665523,True
AC005393.1,81.0,93.0,0.4655172413793103,False
AC005394.1,128.0,243.0,0.3450134770889488,True
AC005400.1,93.0,229.0,0.2888198757763975,True
AC005410.2,383.0,695.0,0.3552875695732838,False
AC005414.1,10.0,15.0,0.4,False
AC005476.2,200.0,361.0,0.35650623885918,False
AC005479.1,3.0,5.0,0.375,False
AC005479.2,44.0,68.0,0.3928571428571428,False
AC005480.1,4468.0,13892.0,0.243355119825708,True
AC005481.1,12.0,15.0,0.4444444444444444,False
AC005482.1,11.0,0.0,1.0,False
AC005486.1,16.0,11.0,0.5925925925925926,False
AC005487.1,153.0,304.0,0.3347921225382932,True
AC005495.2,2.0,4.0,0.3333333333333333,True
AC005498.1,12.0,15.0,0.4444444444444444,False
AC005498.2,33.0,42.0,0.44,False
AC005498.3,546.0,964.0,0.3615894039735099,False
AC005515.2,517.0,1787.0,0.2243923611111111,True
AC005519.1,6.0,20.0,0.2307692307692307,True
AC005520.1,3.0,3.0,0.5,False
AC005520.2,362.0,781.0,0.3167104111986001,True
AC005520.3,5.0,17.0,0.2272727272727272,True
AC005520.5,56.0,97.0,0.3660130718954248,False
AC005522.1,111.0,436.0,0.2029250457038391,True
AC005523.1,104.0,246.0,0.2971428571428571,True
AC005523.2,445.0,883.0,0.3350903614457831,True
AC005532.1,4057.0,8697.0,0.318096283518896,True
AC005534.1,111.0,226.0,0.3293768545994065,True
AC005537.1,793.0,1752.0,0.3115913555992141,True
AC005538.1,2.0,0.0,1.0,False
AC005538.3,1.0,0.0,1.0,False
AC005540.1,28.0,48.0,0.3684210526315789,False
AC005544.1,4.0,4.0,0.5,False
AC005544.2,2.0,0.0,1.0,False
AC005546.1,16.0,78.0,0.1702127659574468,True
AC005548.1,12.0,17.0,0.4137931034482758,False
AC005549.1,1.0,0.0,1.0,False
AC005550.1,2.0,0.0,1.0,False
AC005550.2,302.0,977.0,0.2361219702892885,True
AC005552.1,2.0,0.0,1.0,False
AC005562.1,577.0,889.0,0.3935879945429741,False
AC005580.1,48.0,96.0,0.3333333333333333,True
AC005586.1,39.0,73.0,0.3482142857142857,True
AC005586.2,8.0,8.0,0.5,False
AC005592.1,111.0,160.0,0.4095940959409594,False
AC005592.2,1.0,0.0,1.0,False
AC005594.1,1.0,6.0,0.1428571428571428,True
AC005597.1,10.0,3.0,0.7692307692307693,False
AC005599.1,134.0,357.0,0.2729124236252546,True
AC005606.1,29.0,57.0,0.3372093023255814,True
AC005606.2,78.0,194.0,0.2867647058823529,True
AC005609.1,5.0,9.0,0.3571428571428571,False
AC005609.5,65.0,86.0,0.4304635761589404,False
AC005614.1,20.0,30.0,0.4,False
AC005616.1,31.0,88.0,0.2605042016806723,True
AC005618.1,24.0,37.0,0.3934426229508196,False
AC005618.2,2.0,0.0,1.0,False
AC005618.4,10.0,16.0,0.3846153846153846,False
AC005632.3,277.0,697.0,0.284394250513347,True
AC005632.4,52.0,164.0,0.2407407407407407,True
AC005632.5,8.0,6.0,0.5714285714285714,False
AC005632.6,24.0,70.0,0.2553191489361702,True
AC005670.1,126.0,195.0,0.3925233644859813,False
AC005670.2,1372.0,3140.0,0.3040780141843971,True
AC005670.3,1207.0,2406.0,0.3340714088015499,True
AC005674.1,16.0,63.0,0.2025316455696202,True
AC005674.2,60.0,119.0,0.3351955307262569,True
AC005682.2,10.0,8.0,0.5555555555555556,False
AC005692.1,2.0,0.0,1.0,False
AC005692.3,0.0,4.0,0.0,True
AC005695.1,9.0,13.0,0.4090909090909091,False
AC005695.2,1510.0,5541.0,0.2141540207062828,True
AC005695.3,41.0,106.0,0.2789115646258503,True
AC005696.1,33.0,51.0,0.3928571428571428,False
AC005696.2,29.0,75.0,0.2788461538461538,True
AC005696.3,4.0,4.0,0.5,False
AC005696.4,43.0,62.0,0.4095238095238095,False
AC005697.1,415.0,812.0,0.3382233088834556,True
AC005697.2,145.0,374.0,0.279383429672447,True
AC005699.1,2470.0,4289.0,0.3654386743601124,False
AC005702.1,871.0,1645.0,0.3461844197138314,True
AC005703.1,4.0,0.0,1.0,False
AC005703.2,6.0,13.0,0.3157894736842105,True
AC005703.3,28.0,22.0,0.56,False
AC005703.4,324.0,836.0,0.2793103448275862,True
AC005703.7,13.0,17.0,0.4333333333333333,False
AC005722.2,5.0,0.0,1.0,False
AC005722.3,1.0,0.0,1.0,False
AC005725.1,36.0,52.0,0.4090909090909091,False
AC005726.1,3967.0,11235.0,0.2609525062491777,True
AC005726.2,26.0,103.0,0.2015503875968992,True
AC005726.3,108.0,170.0,0.3884892086330935,False
AC005726.4,3.0,0.0,1.0,False
AC005726.5,864.0,2840.0,0.2332613390928725,True
AC005730.2,3.0,0.0,1.0,False
AC005730.3,5.0,11.0,0.3125,True
AC005736.1,42.0,56.0,0.4285714285714285,False
AC005736.2,2.0,0.0,1.0,False
AC005736.3,11.0,20.0,0.3548387096774194,False
AC005740.3,301.0,949.0,0.2408,True
AC005740.4,29.0,54.0,0.3493975903614458,True
AC005740.5,44.0,86.0,0.3384615384615385,True
AC005746.1,0.0,3.0,0.0,True
AC005746.2,615.0,1962.0,0.2386495925494761,True
AC005746.3,4.0,0.0,1.0,False
AC005753.1,65.0,131.0,0.3316326530612244,True
AC005753.2,79.0,115.0,0.4072164948453608,False
AC005753.3,17.0,44.0,0.2786885245901639,True
AC005757.1,6.0,30.0,0.1666666666666666,True
AC005759.1,145.0,305.0,0.3222222222222222,True
AC005772.1,33.0,64.0,0.3402061855670103,True
AC005772.2,11.0,12.0,0.4782608695652174,False
AC005775.1,222.0,463.0,0.3240875912408759,True
AC005776.2,41.0,158.0,0.2060301507537688,True
AC005785.1,10.0,15.0,0.4,False
AC005786.2,14.0,38.0,0.2692307692307692,True
AC005786.3,4115.0,13534.0,0.2331576859878746,True
AC005789.1,2.0,0.0,1.0,False
AC005790.1,7.0,0.0,1.0,False
AC005803.1,9.0,36.0,0.2,True
AC005808.1,536.0,1062.0,0.3354192740926158,True
AC005821.1,132.0,218.0,0.3771428571428571,False
AC005823.2,3.0,4.0,0.4285714285714285,False
AC005828.1,201.0,891.0,0.184065934065934,True
AC005828.2,2.0,0.0,1.0,False
AC005828.3,129.0,410.0,0.2393320964749536,True
AC005828.4,6.0,5.0,0.5454545454545454,False
AC005828.5,78.0,69.0,0.5306122448979592,False
AC005832.1,2.0,0.0,1.0,False
AC005832.4,93.0,162.0,0.3647058823529411,False
AC005833.1,144.0,297.0,0.3265306122448979,True
AC005833.2,497.0,971.0,0.3385558583106267,True
AC005837.1,86.0,202.0,0.2986111111111111,True
AC005837.2,1423.0,2969.0,0.3239981785063752,True
AC005837.3,86.0,122.0,0.4134615384615384,False
AC005837.4,1.0,8.0,0.1111111111111111,True
AC005838.2,467.0,1350.0,0.2570170610897083,True
AC005840.2,272.0,406.0,0.4011799410029498,False
AC005840.4,78.0,155.0,0.334763948497854,True
AC005841.1,1.0,0.0,1.0,False
AC005842.1,680.0,1586.0,0.3000882612533098,True
AC005845.1,21.0,48.0,0.3043478260869565,True
AC005856.1,185.0,476.0,0.2798789712556732,True
AC005863.1,112.0,198.0,0.3612903225806451,False
AC005865.1,23.0,51.0,0.3108108108108108,True
AC005865.2,15.0,46.0,0.2459016393442623,True
AC005871.1,8.0,14.0,0.3636363636363636,False
AC005871.2,434.0,1071.0,0.2883720930232558,True
AC005884.1,727.0,1732.0,0.2956486376575843,True
AC005884.2,7.0,3.0,0.7,False
AC005888.1,6.0,0.0,1.0,False
AC005899.1,172.0,305.0,0.360587002096436,False
AC005899.3,10.0,21.0,0.3225806451612903,True
AC005899.5,292.0,538.0,0.3518072289156626,True
AC005899.6,576.0,918.0,0.3855421686746988,False
AC005899.7,276.0,576.0,0.323943661971831,True
AC005899.8,372.0,903.0,0.2917647058823529,True
AC005901.1,2.0,3.0,0.4,False
AC005906.2,27.0,28.0,0.4909090909090909,False
AC005908.3,0.0,3.0,0.0,True
AC005909.1,18.0,28.0,0.391304347826087,False
AC005909.2,228.0,369.0,0.3819095477386934,False
AC005911.1,10.0,16.0,0.3846153846153846,False
AC005912.2,7.0,22.0,0.2413793103448276,True
AC005914.1,6.0,15.0,0.2857142857142857,True
AC005920.1,180.0,230.0,0.4390243902439024,False
AC005920.2,3391.0,10497.0,0.2441676267281106,True
AC005920.3,9.0,0.0,1.0,False
AC005920.4,1.0,0.0,1.0,False
AC005921.2,949.0,1367.0,0.4097582037996545,False
AC005921.4,4.0,4.0,0.5,False
AC005943.1,308.0,741.0,0.2936129647283126,True
AC005944.1,904.0,1688.0,0.3487654320987654,True
AC005954.1,2.0,0.0,1.0,False
AC005954.2,26.0,77.0,0.2524271844660194,True
AC005962.1,27.0,45.0,0.375,False
AC005962.2,0.0,4.0,0.0,True
AC005972.1,1.0,8.0,0.1111111111111111,True
AC005972.3,48.0,96.0,0.3333333333333333,True
AC005972.4,236.0,373.0,0.3875205254515599,False
AC005993.1,269.0,756.0,0.2624390243902439,True
AC005996.1,321.0,661.0,0.3268839103869654,True
AC005998.1,10.0,16.0,0.3846153846153846,False
AC005999.1,4.0,21.0,0.16,True
AC005999.2,51.0,36.0,0.5862068965517241,False
AC006001.2,1571.0,4073.0,0.2783486888731396,True
AC006004.1,48.0,59.0,0.4485981308411215,False
AC006007.1,1.0,0.0,1.0,False
AC006008.1,64.0,156.0,0.2909090909090909,True
AC006012.1,13.0,36.0,0.2653061224489796,True
AC006013.1,66.0,149.0,0.3069767441860465,True
AC006017.1,649.0,1484.0,0.3042662916080637,True
AC006019.1,23.0,137.0,0.14375,True
AC006019.2,2.0,20.0,0.0909090909090909,True
AC006019.3,77.0,412.0,0.1574642126789366,True
AC006027.1,191.0,462.0,0.2924961715160796,True
AC006030.1,1296.0,2789.0,0.3172582619339045,True
AC006033.2,405.0,442.0,0.4781582054309327,False
AC006040.1,3.0,4.0,0.4285714285714285,False
AC006041.1,17.0,27.0,0.3863636363636363,False
AC006041.2,108.0,148.0,0.421875,False
AC006042.1,95.0,204.0,0.3177257525083612,True
AC006042.2,288.0,909.0,0.2406015037593984,True
AC006042.4,36.0,47.0,0.4337349397590361,False
AC006043.1,6.0,6.0,0.5,False
AC006058.1,98.0,180.0,0.3525179856115107,True
AC006058.2,5.0,9.0,0.3571428571428571,False
AC006058.3,24.0,52.0,0.3157894736842105,True
AC006059.1,6290.0,13528.0,0.3173882329195681,True
AC006059.4,0.0,3.0,0.0,True
AC006059.5,4.0,3.0,0.5714285714285714,False
AC006062.1,4.0,3.0,0.5714285714285714,False
AC006063.2,4.0,0.0,1.0,False
AC006063.3,2.0,0.0,1.0,False
AC006064.1,47.0,146.0,0.2435233160621761,True
AC006064.2,908.0,2803.0,0.2446779843707895,True
AC006064.3,1.0,0.0,1.0,False
AC006064.4,325.0,277.0,0.5398671096345515,False
AC006064.5,50.0,53.0,0.4854368932038835,False
AC006064.6,18.0,47.0,0.2769230769230769,True
AC006065.4,13.0,0.0,1.0,False
AC006076.1,22.0,21.0,0.5116279069767442,False
AC006111.1,14.0,57.0,0.1971830985915492,True
AC006111.2,4.0,9.0,0.3076923076923077,True
AC006111.3,40.0,85.0,0.32,True
AC006112.1,1.0,0.0,1.0,False
AC006115.1,176.0,299.0,0.3705263157894737,False
AC006115.2,900.0,1794.0,0.3340757238307349,True
AC006115.3,228.0,529.0,0.3011889035667107,True
AC006116.10,2.0,0.0,1.0,False
AC006116.11,4.0,12.0,0.25,True
AC006116.4,14.0,27.0,0.3414634146341463,True
AC006116.5,14.0,33.0,0.2978723404255319,True
AC006116.8,311.0,548.0,0.3620488940628638,False
AC006116.9,1.0,0.0,1.0,False
AC006130.1,124.0,364.0,0.2540983606557377,True
AC006130.3,5.0,9.0,0.3571428571428571,False
AC006141.1,322.0,831.0,0.2792714657415438,True
AC006144.2,24.0,60.0,0.2857142857142857,True
AC006145.1,56.0,161.0,0.2580645161290322,True
AC006146.1,30.0,64.0,0.3191489361702128,True
AC006148.1,865.0,1502.0,0.3654414871144909,False
AC006148.2,5.0,3.0,0.625,False
AC006150.1,1.0,3.0,0.25,True
AC006157.1,1.0,0.0,1.0,False
AC006159.1,85.0,240.0,0.2615384615384615,True
AC006159.2,51.0,52.0,0.4951456310679611,False
AC006160.1,1311.0,2853.0,0.3148414985590778,True
AC006197.2,39.0,79.0,0.3305084745762712,True
AC006205.1,1.0,0.0,1.0,False
AC006206.1,70.0,276.0,0.2023121387283237,True
AC006206.2,7006.0,21467.0,0.2460576686685632,True
AC006207.1,12.0,15.0,0.4444444444444444,False
AC006213.1,37.0,58.0,0.3894736842105263,False
AC006213.2,121.0,249.0,0.327027027027027,True
AC006213.3,623.0,1638.0,0.2755417956656347,True
AC006213.4,20.0,33.0,0.3773584905660377,False
AC006213.5,4.0,0.0,1.0,False
AC006213.7,1.0,5.0,0.1666666666666666,True
AC006230.1,1130.0,834.0,0.575356415478615,False
AC006238.1,8.0,14.0,0.3636363636363636,False
AC006238.2,6.0,6.0,0.5,False
AC006252.1,26.0,49.0,0.3466666666666667,True
AC006254.1,14.0,34.0,0.2916666666666667,True
AC006262.1,7.0,36.0,0.1627906976744186,True
AC006262.2,39.0,82.0,0.3223140495867768,True
AC006262.3,1.0,0.0,1.0,False
AC006270.1,472.0,1422.0,0.249208025343189,True
AC006273.1,40.0,33.0,0.547945205479452,False
AC006288.1,84.0,163.0,0.340080971659919,True
AC006296.1,2.0,0.0,1.0,False
AC006296.2,16.0,26.0,0.3809523809523809,False
AC006296.3,32.0,20.0,0.6153846153846154,False
AC006299.1,1641.0,2811.0,0.3685983827493261,False
AC006305.1,512.0,1156.0,0.3069544364508393,True
AC006305.3,10.0,19.0,0.3448275862068966,True
AC006329.1,124.0,214.0,0.3668639053254438,False
AC006333.1,102.0,173.0,0.3709090909090909,False
AC006333.2,1052.0,1799.0,0.3689933356716941,False
AC006348.1,26.0,48.0,0.3513513513513513,True
AC006355.2,229.0,643.0,0.2626146788990826,True
AC006364.1,2.0,3.0,0.4,False
AC006369.1,620.0,1207.0,0.3393541324575807,True
AC006369.2,11.0,51.0,0.1774193548387097,True
AC006372.1,4.0,0.0,1.0,False
AC006372.3,54.0,92.0,0.3698630136986301,False
AC006378.1,31103.0,66313.0,0.3192802003777613,True
AC006387.1,1315.0,3281.0,0.286118363794604,True
AC006398.1,6.0,4.0,0.6,False
AC006427.2,6.0,15.0,0.2857142857142857,True
AC006435.1,5.0,27.0,0.15625,True
AC006435.2,55.0,268.0,0.1702786377708978,True
AC006435.3,19.0,33.0,0.3653846153846153,False
AC006441.1,46.0,121.0,0.2754491017964072,True
AC006441.3,37.0,69.0,0.3490566037735849,True
AC006441.4,16.0,33.0,0.3265306122448979,True
AC006445.3,11.0,8.0,0.5789473684210527,False
AC006449.1,4.0,7.0,0.3636363636363636,False
AC006449.2,538.0,1138.0,0.3210023866348448,True
AC006449.3,120.0,831.0,0.1261829652996845,True
AC006449.5,13.0,42.0,0.2363636363636363,True
AC006449.6,885.0,1479.0,0.3743654822335025,False
AC006450.1,1.0,0.0,1.0,False
AC006450.2,98.0,132.0,0.4260869565217391,False
AC006450.3,7.0,11.0,0.3888888888888889,False
AC006452.1,179.0,1041.0,0.1467213114754098,True
AC006455.1,4.0,0.0,1.0,False
AC006458.1,2.0,0.0,1.0,False
AC006459.1,4.0,3.0,0.5714285714285714,False
AC006460.1,462.0,752.0,0.3805601317957166,False
AC006460.2,141.0,197.0,0.4171597633136095,False
AC006478.2,1.0,0.0,1.0,False
AC006480.2,1428.0,2799.0,0.3378282469836763,True
AC006483.2,43.0,76.0,0.361344537815126,False
AC006486.1,55.0,95.0,0.3666666666666666,False
AC006487.1,95.0,174.0,0.3531598513011152,True
AC006487.2,3.0,0.0,1.0,False
AC006504.1,31.0,49.0,0.3875,False
AC006504.2,92.0,285.0,0.2440318302387268,True
AC006504.5,1823.0,2578.0,0.4142240399909112,False
AC006504.7,26.0,35.0,0.4262295081967213,False
AC006511.4,231.0,237.0,0.4935897435897436,False
AC006511.6,50.0,160.0,0.238095238095238,True
AC006517.2,17.0,21.0,0.4473684210526316,False
AC006525.1,140.0,213.0,0.3966005665722379,False
AC006538.1,7.0,13.0,0.35,True
AC006538.2,40.0,58.0,0.4081632653061224,False
AC006538.3,1.0,0.0,1.0,False
AC006547.1,1119.0,4285.0,0.2070688378978534,True
AC006547.2,440.0,1229.0,0.2636309167165968,True
AC006547.3,49.0,112.0,0.3043478260869565,True
AC006557.1,2.0,0.0,1.0,False
AC006557.3,9.0,12.0,0.4285714285714285,False
AC006566.1,22.0,45.0,0.3283582089552239,True
AC006566.2,0.0,4.0,0.0,True
AC006581.1,64.0,152.0,0.2962962962962963,True
AC006581.2,1163.0,2944.0,0.2831750669588507,True
AC006942.1,52.0,65.0,0.4444444444444444,False
AC006946.2,14.0,7.0,0.6666666666666666,False
AC006946.3,2.0,0.0,1.0,False
AC006947.1,1.0,0.0,1.0,False
AC006960.2,48.0,98.0,0.3287671232876712,True
AC006960.3,6.0,4.0,0.6,False
AC006970.3,2.0,0.0,1.0,False
AC006972.1,147.0,189.0,0.4375,False
AC006974.1,313.0,691.0,0.3117529880478087,True
AC006974.2,252.0,521.0,0.3260025873221216,True
AC006978.2,13552.0,26161.0,0.3412484576838818,True
AC006994.2,105.0,230.0,0.3134328358208955,True
AC007001.1,652.0,923.0,0.413968253968254,False
AC007003.1,2.0,0.0,1.0,False
AC007009.1,29.0,29.0,0.5,False
AC007014.1,1299.0,4991.0,0.2065182829888712,True
AC007014.2,8.0,14.0,0.3636363636363636,False
AC007029.1,26.0,33.0,0.4406779661016949,False
AC007032.1,102.0,170.0,0.375,False
AC007036.1,26.0,93.0,0.2184873949579832,True
AC007036.2,8.0,14.0,0.3636363636363636,False
AC007036.3,1.0,0.0,1.0,False
AC007036.5,4.0,11.0,0.2666666666666666,True
AC007038.1,5250.0,8577.0,0.3796919071382078,False
AC007038.2,1617.0,2131.0,0.4314300960512273,False
AC007040.1,298.0,913.0,0.2460776218001651,True
AC007040.2,1079.0,3690.0,0.226252883204026,True
AC007064.2,19.0,48.0,0.2835820895522388,True
AC007066.2,78.0,118.0,0.3979591836734694,False
AC007066.3,5.0,8.0,0.3846153846153846,False
AC007091.1,465.0,645.0,0.4189189189189189,False
AC007098.1,239.0,827.0,0.224202626641651,True
AC007099.1,3236.0,10902.0,0.2288866883576177,True
AC007099.2,7.0,24.0,0.2258064516129032,True
AC007100.1,396.0,624.0,0.388235294117647,False
AC007100.2,7.0,4.0,0.6363636363636364,False
AC007106.1,59.0,143.0,0.292079207920792,True
AC007106.2,10.0,20.0,0.3333333333333333,True
AC007114.1,295.0,487.0,0.3772378516624041,False
AC007114.2,524.0,1523.0,0.2559843673668783,True
AC007126.1,4.0,0.0,1.0,False
AC007128.1,297.0,674.0,0.305870236869207,True
AC007128.2,227.0,455.0,0.3328445747800586,True
AC007130.1,284.0,858.0,0.2486865148861646,True
AC007132.1,5.0,0.0,1.0,False
AC007159.1,306.0,576.0,0.3469387755102041,True
AC007163.1,879.0,2548.0,0.2564925590895827,True
AC007179.1,82.0,17.0,0.8282828282828283,False
AC007179.2,1.0,0.0,1.0,False
AC007182.1,424.0,930.0,0.3131462333825701,True
AC007192.1,24.0,81.0,0.2285714285714285,True
AC007192.2,151.0,422.0,0.2635253054101221,True
AC007193.1,244.0,882.0,0.216696269982238,True
AC007193.2,279.0,923.0,0.2321131447587354,True
AC007193.3,28.0,61.0,0.3146067415730337,True
AC007207.2,20.0,25.0,0.4444444444444444,False
AC007216.1,12.0,60.0,0.1666666666666666,True
AC007216.2,236.0,494.0,0.3232876712328767,True
AC007216.3,88.0,199.0,0.3066202090592334,True
AC007216.4,8737.0,19102.0,0.3138402959876432,True
AC007218.1,9.0,9.0,0.5,False
AC007218.2,9.0,4.0,0.6923076923076923,False
AC007218.3,3.0,4.0,0.4285714285714285,False
AC007220.1,370.0,959.0,0.2784048156508653,True
AC007220.2,5.0,22.0,0.1851851851851851,True
AC007221.1,86.0,123.0,0.4114832535885167,False
AC007221.2,119.0,142.0,0.4559386973180077,False
AC007228.2,71.0,91.0,0.4382716049382716,False
