,Empty_droplet_sum,Nuclei_sum,Soup_probability
NME9,1892.0,6287.0,0.23132412275339284
NMI,4582.0,7104.0,0.3920931028581208
NMNAT1,5004.0,11001.0,0.31265229615745077
NMNAT2,5001.0,12022.0,0.2937790048757563
NMNAT3,989.0,2445.0,0.28800232964472916
NMRAL1,7530.0,14761.0,0.33780449508770355
NMRK1,11117.0,18789.0,0.3717314251320805
NMRK2,68.0,124.0,0.3541666666666667
NMS,5.0,11.0,0.3125
NMT1,15888.0,33982.0,0.3185883296571085
NMT2,15663.0,36401.0,0.3008412722802704
NMU,160.0,242.0,0.39800995024875624
NMUR1,874.0,768.0,0.5322777101096224
NMUR2,69.0,91.0,0.43125
NNAT,628.0,949.0,0.39822447685478757
NNMT,22543.0,17484.0,0.5631948434806505
NNT,11831.0,15435.0,0.4339103645565906
NNT-AS1,3218.0,4730.0,0.40488173125314547
NOA1,2552.0,4656.0,0.35405105438401774
NOB1,1997.0,2666.0,0.42826506540853526
NOBOX,25.0,37.0,0.4032258064516129
NOC2L,3728.0,8779.0,0.2980730790757176
NOC3L,6633.0,13507.0,0.32934458788480636
NOC4L,1151.0,1819.0,0.3875420875420875
NOCT,6147.0,13142.0,0.31867903986728185
NOD1,6385.0,16268.0,0.28186112214717696
NOD2,611.0,889.0,0.4073333333333333
NODAL,82.0,247.0,0.24924012158054712
NOG,5326.0,9517.0,0.3588223404972041
NOL10,22286.0,46527.0,0.32386322351881186
NOL11,7394.0,12324.0,0.3749873212293336
NOL12,667.0,1264.0,0.3454168824443294
NOL3,3275.0,7645.0,0.2999084249084249
NOL4,604.0,638.0,0.4863123993558776
NOL4L,3324.0,6696.0,0.3317365269461078
NOL4L-DT,33.0,73.0,0.3113207547169811
NOL6,1597.0,3567.0,0.3092563903950426
NOL7,7179.0,12813.0,0.359093637454982
NOL8,6308.0,12986.0,0.3269410179330362
NOL9,6779.0,14310.0,0.32144719996206556
NOLC1,5576.0,8318.0,0.4013243126529437
NOM1,3870.0,8169.0,0.3214552703712933
NOMO1,3078.0,6457.0,0.32281069743051916
NOMO2,1316.0,3850.0,0.25474254742547425
NOMO3,826.0,2285.0,0.2655094824815172
NONO,14139.0,20323.0,0.4102779873483837
NOP10,7547.0,6689.0,0.5301348693453217
NOP14,2829.0,6743.0,0.29554951943167573
NOP14-AS1,1098.0,2970.0,0.26991150442477874
NOP16,1745.0,2640.0,0.3979475484606613
NOP2,628.0,1325.0,0.32155657962109574
NOP53,6956.0,10919.0,0.38914685314685316
NOP53-AS1,192.0,494.0,0.27988338192419826
NOP56,7234.0,13329.0,0.35179691679229685
NOP58,23689.0,47272.0,0.33383125942419073
NOP9,672.0,1330.0,0.3356643356643357
NORAD,14667.0,19106.0,0.4342818227578243
NOS1,562.0,973.0,0.36612377850162864
NOS1AP,2238.0,3705.0,0.37657748611812214
NOS2,1353.0,2969.0,0.3130495141138362
NOS3,15351.0,44406.0,0.2568904061448868
NOSIP,6353.0,12967.0,0.3288302277432712
NOSTRIN,5610.0,11954.0,0.3194033249829196
NOTCH1,2138.0,3729.0,0.3644111130049429
NOTCH2,18682.0,36831.0,0.3365337848792175
NOTCH2NL,242.0,802.0,0.23180076628352492
NOTCH2NLA,200.0,497.0,0.28694404591104733
NOTCH2NLB,7.0,8.0,0.4666666666666667
NOTCH2NLC,934.0,2469.0,0.2744637084925066
NOTCH3,3358.0,5945.0,0.3609588304847898
NOTCH4,617.0,1114.0,0.3564413633737724
NOTO,30.0,26.0,0.5357142857142857
NOTUM,132243.0,266039.0,0.3320335842443294
NOV,143.0,101.0,0.5860655737704918
NOVA1,2277.0,2659.0,0.46130470016207453
NOVA2,412.0,660.0,0.3843283582089552
NOX1,462.0,990.0,0.3181818181818182
NOX3,62.0,60.0,0.5081967213114754
NOX4,4764.0,7584.0,0.3858114674441205
NOX5,3996.0,10753.0,0.2709336226184826
NOXA1,730.0,1746.0,0.2948303715670436
NOXO1,454.0,778.0,0.3685064935064935
NOXRED1,893.0,2132.0,0.2952066115702479
NPAP1,6.0,3.0,0.6666666666666666
NPAS1,284.0,430.0,0.39775910364145656
NPAS2,53999.0,140845.0,0.2771396604463058
NPAS3,15577.0,28785.0,0.35113385329786756
NPAS4,108.0,141.0,0.43373493975903615
NPAT,17960.0,37417.0,0.32432237210394205
NPB,854.0,897.0,0.48772130211307824
NPC1,14982.0,31022.0,0.32566733327536734
NPC1L1,48.0,87.0,0.35555555555555557
NPC2,19438.0,17809.0,0.5218675329556742
NPDC1,1002.0,1608.0,0.3839080459770115
NPEPL1,3294.0,6465.0,0.33753458346142023
NPEPPS,70189.0,140984.0,0.33237677165167895
NPFF,86.0,110.0,0.4387755102040816
NPFFR1,96.0,134.0,0.41739130434782606
NPFFR2,1010.0,1945.0,0.34179357021996615
NPHP1,1120.0,1902.0,0.37061548643282594
NPHP3,4840.0,10255.0,0.3206359721762173
NPHP3-ACAD11,1118.0,2379.0,0.31970260223048325
NPHP3-AS1,505.0,1110.0,0.3126934984520124
NPHP4,1742.0,3738.0,0.3178832116788321
NPHS1,341.0,302.0,0.5303265940902022
NPHS2,156.0,160.0,0.4936708860759494
NPIPA1,1606.0,4352.0,0.2695535414568647
NPIPA2,171.0,560.0,0.23392612859097128
NPIPA3,72.0,124.0,0.3673469387755102
NPIPA5,402.0,1036.0,0.2795549374130737
NPIPA7,150.0,387.0,0.27932960893854747
NPIPA8,93.0,343.0,0.21330275229357798
NPIPA9,10.0,19.0,0.3448275862068966
NPIPB11,730.0,1724.0,0.2974735126324368
NPIPB12,708.0,1577.0,0.3098468271334792
NPIPB13,2579.0,5571.0,0.31644171779141106
NPIPB15,9295.0,24569.0,0.2744802740373258
NPIPB2,420.0,804.0,0.3431372549019608
NPIPB3,967.0,2161.0,0.30914322250639387
NPIPB4,4726.0,9753.0,0.3264037571655501
NPIPB5,13419.0,37184.0,0.2651819062110942
NPIPB6,118.0,261.0,0.3113456464379947
NPIPB7,19.0,36.0,0.34545454545454546
NPIPB8,113.0,236.0,0.3237822349570201
NPIPB9,25.0,69.0,0.26595744680851063
NPL,29602.0,47725.0,0.3828158340553752
NPLOC4,29312.0,67448.0,0.30293509714758166
NPM1,33583.0,44203.0,0.43173578793099016
NPM2,177.0,306.0,0.36645962732919257
NPM3,1552.0,1838.0,0.45781710914454277
NPNT,3148.0,5568.0,0.3611748508490133
NPPA,176.0,403.0,0.30397236614853196
NPPA-AS1,170.0,297.0,0.3640256959314775
NPPB,76.0,103.0,0.4245810055865922
NPPC,58.0,63.0,0.4793388429752066
NPR1,2021.0,3286.0,0.3808177878273978
NPR2,541.0,1000.0,0.3510707332900714
NPR3,438.0,664.0,0.397459165154265
NPRL2,1204.0,1946.0,0.38222222222222224
NPRL3,8853.0,22425.0,0.2830423940149626
NPS,1.0,0.0,1.0
NPSR1,670.0,1442.0,0.3172348484848485
NPSR1-AS1,226.0,442.0,0.3383233532934132
NPTN,26995.0,41766.0,0.39259173077762105
NPTN-IT1,102.0,219.0,0.3177570093457944
NPTX1,48.0,119.0,0.2874251497005988
NPTX2,154.0,170.0,0.47530864197530864
NPTXR,230.0,347.0,0.3986135181975737
NPVF,2.0,0.0,1.0
NPW,952.0,1127.0,0.45791245791245794
NPY,12.0,0.0,1.0
NPY1R,375.0,514.0,0.421822272215973
NPY2R,1.0,0.0,1.0
NPY4R2,1.0,0.0,1.0
NPY5R,52.0,78.0,0.4
NQO1,759.0,1357.0,0.358695652173913
NQO2,4853.0,9012.0,0.35001803101334295
NR0B1,7.0,4.0,0.6363636363636364
NR0B2,4.0,0.0,1.0
NR1D1,923.0,871.0,0.5144927536231884
NR1D2,7604.0,14826.0,0.33901025412394115
NR1H2,6625.0,13311.0,0.3323134028892456
NR1H3,2343.0,4263.0,0.354677565849228
NR1H4,255.0,389.0,0.39596273291925466
NR1I2,66.0,108.0,0.3793103448275862
NR1I3,124.0,268.0,0.3163265306122449
NR2C1,17547.0,35830.0,0.3287370965022388
NR2C2,29012.0,57566.0,0.3350966758298875
NR2C2AP,1048.0,1727.0,0.37765765765765763
NR2E1,25.0,25.0,0.5
NR2E3,113.0,320.0,0.26096997690531176
NR2F1,4024.0,5430.0,0.4256399407658134
NR2F1-AS1,6775.0,9640.0,0.4127322570819372
NR2F2,15820.0,31249.0,0.3361023178737598
NR2F2-AS1,21044.0,47339.0,0.3077373031308951
NR2F6,15634.0,23896.0,0.39549709081710094
NR3C1,48981.0,87939.0,0.35773444347063976
NR3C2,19708.0,41910.0,0.3198416047258918
NR4A1,10010.0,10394.0,0.4905900803763968
NR4A2,5125.0,5789.0,0.46958035550668864
NR4A3,2812.0,5439.0,0.34080717488789236
NR5A1,9.0,10.0,0.47368421052631576
NR5A2,2350.0,4255.0,0.3557910673732021
NR6A1,30544.0,66651.0,0.3142548485004373
NRAD1,88.0,183.0,0.3247232472324723
NRAP,286.0,668.0,0.29979035639413
NRARP,83.0,106.0,0.43915343915343913
NRAS,4628.0,6475.0,0.4168242817256597
NRAV,184.0,353.0,0.3426443202979516
NRBF2,9649.0,15381.0,0.38549740311626046
NRBP1,15537.0,27569.0,0.36043706212592214
NRBP2,2424.0,5196.0,0.31811023622047246
NRCAM,11722.0,23645.0,0.33143891198009445
NRDC,43551.0,96091.0,0.31187608312685294
NRDE2,8030.0,19944.0,0.2870522628154715
NREP,8264.0,12900.0,0.3904743904743905
NREP-AS1,248.0,528.0,0.31958762886597936
NRF1,35855.0,69831.0,0.33925969380996535
NRG1,1714.0,1861.0,0.47944055944055947
NRG2,612.0,1135.0,0.35031482541499714
NRG3,4779.0,3928.0,0.5488687263121627
NRG4,2756.0,7425.0,0.2707003241331893
NRGN,577.0,1002.0,0.3654211526282457
NRIP1,86682.0,175572.0,0.3305268937747375
NRIP2,127.0,562.0,0.18432510885341075
NRIP3,342.0,470.0,0.4211822660098522
NRIR,532.0,751.0,0.4146531566640686
NRK,93500.0,196783.0,0.3220994684497542
NRL,1085.0,2838.0,0.27657405047157785
NRM,1138.0,1535.0,0.42573887018331463
NRN1,397.0,573.0,0.4092783505154639
NRN1L,39.0,99.0,0.2826086956521739
NRP1,76104.0,144263.0,0.3453511641942759
NRP2,16885.0,32219.0,0.34386200716845877
NRROS,643.0,313.0,0.6725941422594143
NRSN1,108.0,144.0,0.42857142857142855
NRSN2,1155.0,1781.0,0.3933923705722071
NRSN2-AS1,2147.0,5772.0,0.27112009092057077
NRTN,100.0,181.0,0.35587188612099646
NRXN1,4447.0,2329.0,0.6562868949232585
NRXN2,337.0,477.0,0.414004914004914
NRXN3,28967.0,74792.0,0.27917578234177276
NSA2,7806.0,11019.0,0.4146613545816733
NSD1,48474.0,102308.0,0.3214839967635394
NSD2,14661.0,35027.0,0.29506118177427143
NSD3,53870.0,107107.0,0.3346440795890096
NSDHL,1725.0,2435.0,0.41466346153846156
NSF,25594.0,47416.0,0.350554718531708
NSFL1C,11549.0,22881.0,0.33543421434795234
NSG1,2981.0,3942.0,0.43059367326303627
NSG2,557.0,1181.0,0.3204833141542002
NSL1,10427.0,18453.0,0.36104570637119116
NSMAF,11326.0,23122.0,0.32878541569902464
NSMCE1,4130.0,7697.0,0.3492009808066289
NSMCE1-DT,104.0,175.0,0.3727598566308244
NSMCE2,92375.0,189271.0,0.32798264488045276
NSMCE3,829.0,1000.0,0.45325314379442316
NSMCE4A,4226.0,8146.0,0.341577756223731
NSMF,969.0,1747.0,0.35677466863033874
NSRP1,46241.0,81258.0,0.36267735433219084
NSUN2,10367.0,21456.0,0.325770669012978
NSUN3,7809.0,15115.0,0.3406473564822893
NSUN4,6162.0,12700.0,0.32668858021418723
NSUN5,6352.0,12129.0,0.34370434500297603
NSUN6,11192.0,26471.0,0.2971616706051032
NSUN7,5799.0,12744.0,0.31273256754570455
NT5C,5912.0,10103.0,0.3691539182016859
NT5C1A,13.0,28.0,0.3170731707317073
NT5C1B,14.0,28.0,0.3333333333333333
NT5C1B-RDH14,2.0,0.0,1.0
NT5C2,92290.0,186242.0,0.3313443338646906
NT5C3A,15455.0,25798.0,0.37463942016338203
NT5C3B,2293.0,4283.0,0.34869221411192214
NT5DC1,26623.0,48244.0,0.35560393764943166
NT5DC2,2339.0,3494.0,0.40099434253385907
NT5DC3,16962.0,40380.0,0.2958041226326253
NT5DC4,1194.0,2795.0,0.2993231386312359
NT5E,19839.0,28153.0,0.4133813968994832
NT5M,797.0,1509.0,0.3456201214223764
NTAN1,4165.0,8248.0,0.3355353258680416
NTF3,614.0,747.0,0.45113886847905954
NTF4,297.0,583.0,0.3375
NTHL1,766.0,944.0,0.447953216374269
NTM,6674.0,7662.0,0.46554129464285715
NTM-AS1,9.0,7.0,0.5625
NTMT1,3761.0,7016.0,0.34898394729516563
NTN1,2052.0,5302.0,0.2790318194180038
NTN3,2.0,0.0,1.0
NTN4,6361.0,13545.0,0.31955189390133626
NTN5,112.0,200.0,0.358974358974359
NTNG1,943.0,1701.0,0.35665658093797276
NTNG2,274.0,382.0,0.4176829268292683
NTPCR,3807.0,7114.0,0.34859445105759546
NTRK1,690.0,1286.0,0.3491902834008097
NTRK2,3267.0,3443.0,0.48688524590163934
NTRK3,987.0,1177.0,0.45609981515711645
NTRK3-AS1,28.0,20.0,0.5833333333333334
NTS,525.0,333.0,0.6118881118881119
NTSR1,161.0,367.0,0.30492424242424243
NTSR2,19.0,34.0,0.3584905660377358
NUAK1,5268.0,10909.0,0.3256475242628423
NUAK2,2348.0,4390.0,0.348471356485604
NUB1,7426.0,13066.0,0.3623853211009174
NUBP1,2668.0,5454.0,0.32849051957645903
NUBP2,3560.0,5841.0,0.3786831188171471
NUBPL,20264.0,41439.0,0.32841190865922243
NUCB1,13155.0,20174.0,0.39470131117045215
NUCB1-AS1,474.0,1787.0,0.20964175143741706
NUCB2,54693.0,86409.0,0.38761321597142495
NUCKS1,38243.0,58284.0,0.396189667139764
NUDC,7497.0,12478.0,0.3753191489361702
NUDCD1,9493.0,17338.0,0.35380716335581974
NUDCD2,3722.0,4382.0,0.459279368213228
NUDCD3,16753.0,36369.0,0.315368397274199
NUDT1,1431.0,1638.0,0.4662756598240469
NUDT10,56.0,91.0,0.38095238095238093
NUDT11,63.0,42.0,0.6
NUDT12,1571.0,2804.0,0.3590857142857143
NUDT13,1474.0,2915.0,0.3358395989974937
NUDT14,1780.0,2692.0,0.39803220035778175
NUDT15,2076.0,2314.0,0.47289293849658315
NUDT16,1735.0,2033.0,0.4604564755838641
NUDT16L1,3982.0,7201.0,0.3560761870696593
NUDT17,201.0,370.0,0.3520140105078809
NUDT18,454.0,546.0,0.454
NUDT19,3015.0,4347.0,0.4095354523227384
NUDT2,3492.0,7039.0,0.3315924413635932
NUDT21,8126.0,11105.0,0.42254692943684674
NUDT22,3322.0,5702.0,0.36812943262411346
NUDT3,4165.0,6886.0,0.3768889693240431
NUDT4,14021.0,23003.0,0.3787003025064823
NUDT4B,79.0,102.0,0.43646408839779005
NUDT5,10628.0,19638.0,0.35115310909931935
NUDT6,1225.0,1868.0,0.3960556094406725
NUDT7,1083.0,1921.0,0.36051930758988016
NUDT8,1587.0,2320.0,0.406194010749936
NUDT9,6631.0,10112.0,0.3960461088215971
NUF2,4051.0,7656.0,0.3460322883744768
NUFIP1,3617.0,7127.0,0.3366530156366344
NUFIP2,60545.0,112225.0,0.35043699716385945
NUGGC,156.0,333.0,0.31901840490797545
NUMA1,21670.0,47828.0,0.31180753402975625
NUMB,53521.0,100022.0,0.34857336381339427
NUMBL,1133.0,2293.0,0.3307063631056626
NUP107,13252.0,28811.0,0.31505123267479734
NUP133,12926.0,24441.0,0.3459201969652367
NUP153,45026.0,85304.0,0.3454768664160209
NUP155,10678.0,20804.0,0.33917794295152787
NUP160,22661.0,49463.0,0.31419499750429813
NUP188,4848.0,11061.0,0.30473316990382804
NUP205,14359.0,27950.0,0.33938405540192396
NUP210,5455.0,13290.0,0.29101093624966656
NUP210L,1160.0,2095.0,0.3563748079877112
NUP214,22475.0,46575.0,0.32548877624909484
NUP35,5091.0,9260.0,0.3547487979931712
NUP37,6909.0,11963.0,0.3660979228486647
NUP42,1343.0,2281.0,0.3705849889624724
NUP43,7151.0,11771.0,0.37791988161927914
NUP50,15192.0,28141.0,0.3505873122100939
NUP50-DT,26457.0,59303.0,0.30850046641791046
NUP54,18782.0,33080.0,0.36215340711889243
